Date,Category,Sales,Quantity,Profit,Region
3/31/2023,Clothing,1050.8082472108233,16,105.47067870818617,West
3/31/2023,Home Goods,575.8856509285059,12,227.1125495390496,East
3/31/2023,Sports,672.3061705982263,5,215.91386129443023,West
3/31/2023,Books,0,12,156.66620738744143,South
4/1/2023,Electronics,1695.7988619945081,18,570.4168747322209,West
4/1/2023,Clothing,1117.9953518183115,1,315.88502948130485,West
4/1/2023,Home Goods,1212.4326030065772,14,164.03571565067523,East
4/1/2023,Sports,0,18,260.6226909528116,North
4/1/2023,Books,449.13838806901106,4,162.58854495336718,South
4/2/2023,Electronics,1152.397398073763,3,387.0704498278266,East
4/2/2023,Clothing,1024.5488075642695,3,309.7120289941586,South
4/2/2023,Home Goods,970.3331040426572,14,331.6381389411513,West
4/2/2023,Sports,0,15,259.20484236961556,South
4/2/2023,Books,843.2793597318923,2,140.8987671178468,South
4/3/2023,Electronics,1015.1607446782018,2,141.87622810847515,South
4/3/2023,Clothing,1051.1491705121293,1,396.10155366889023,South
4/3/2023,Home Goods,0,3,185.58813107585513,North
4/3/2023,Sports,1279.5328292226118,13,269.0349906796756,West
4/3/2023,Books,1285.2388901008444,15,499.8737881275507,West
4/4/2023,Electronics,0,12,0,West
4/4/2023,Clothing,1197.2558822487624,18,219.48787700302535,East
4/4/2023,Home Goods,1042.6152832973828,6,104.36553111864194,East
4/4/2023,Sports,1459.2252497031093,19,315.1025502,North
4/4/2023,Books,1365.628555509195,19,215.1339348914952,North
4/5/2023,Electronics,1044.6002371606335,9,239.31911902152038,North
4/5/2023,Clothing,898.8742086645882,3,110.01226545796767,West
4/5/2023,Home Goods,815.9792009377181,16,250.90170459503733,North
4/5/2023,Sports,909.2590940535615,4,263.6459371192909,West
4/5/2023,Books,1131.0814509239049,4,291.9461922018655,East
4/6/2023,Electronics,1357.1938824359024,18,188.9391853483975,West
4/6/2023,Clothing,0,3,318.5116198584411,West
4/6/2023,Home Goods,682.1843368572579,14,104.41932562828596,North
4/6/2023,Sports,827.0468797819842,6,147.1679990638162,South
4/6/2023,Books,222.68731235652706,7,63.61830411229826,North
4/7/2023,Electronics,995.4070452481013,3,178.92973284868597,East
4/7/2023,Clothing,0,4,421.8569999989399,West
4/7/2023,Home Goods,948.1161820229731,9,269.4777466659373,North
4/7/2023,Sports,1513.512544042703,6,329.5191003,South
4/7/2023,Books,0,1,273.8846877670651,West
4/8/2023,Electronics,1311.971406218823,1,462.1569811745435,South
4/8/2023,Clothing,1242.6787601413894,11,308.97421770563983,West
4/8/2023,Home Goods,786.8642350495145,8,132.26354368946622,North
4/8/2023,Sports,1009.601245,19,132.97260513361323,West
4/8/2023,Books,773.9746388961449,1,180.32210222558064,West
4/9/2023,Electronics,0,3,92.27478220498799,North
4/9/2023,Clothing,1055.4040917594725,8,217.3873037618099,South
4/9/2023,Home Goods,677.0017196427011,5,201.80799498103767,West
4/9/2023,Sports,466.41075003705896,8,83.72722603261852,South
4/9/2023,Books,1008.9337789703872,17,190.31864264224635,West
4/10/2023,Electronics,745.6060367033997,8,214.28648202426865,South
4/10/2023,Clothing,741.5848892929769,9,217.4113883025706,South
4/10/2023,Home Goods,735.8614105532782,18,144.71792751539752,West
4/10/2023,Sports,1436.685607024335,16,493.54595193232205,West
4/10/2023,Books,1539.7814725056999,2,213.14998433900925,East
4/11/2023,Electronics,1068.9863343526638,9,226.25107220896754,East
4/11/2023,Clothing,727.5093607102583,14,168.6523090146784,North
4/11/2023,Home Goods,846.5648333349307,12,134.80795503454655,South
4/11/2023,Sports,771.8799777000081,17,226.73452847121817,East
4/11/2023,Books,636.2628163452317,7,225.20796079803247,North
4/12/2023,Electronics,1340.645504908831,15,235.51428744559365,North
4/12/2023,Clothing,1111.748713,12,129.13790898704502,West
4/12/2023,Home Goods,1479.7367005448127,11,267.5354920653481,West
4/12/2023,Sports,1119.9063855257925,18,183.72446130667672,East
4/12/2023,Books,804.5929318624512,12,257.3413761992884,East
4/13/2023,Electronics,1241.0337437096746,3,234.88367491353102,East
4/13/2023,Clothing,1255.650036,7,342.9831115638671,North
4/13/2023,Home Goods,813.2865415027591,10,217.48314794004438,West
4/13/2023,Sports,1143.4269989882368,1,368.77077888155617,East
4/13/2023,Books,1386.3947421405815,11,267.96054433661914,North
4/14/2023,Electronics,873.1564117,14,248.67113478526733,East
4/14/2023,Clothing,703.8754689135933,9,187.4194811470652,South
4/14/2023,Home Goods,1446.0241407399321,10,474.725717,South
4/14/2023,Sports,1248.0983167351953,11,407.97762562971167,East
4/14/2023,Books,1239.340801914825,6,449.8747976405039,North
4/15/2023,Electronics,0,4,289.30405032633837,West
4/15/2023,Clothing,717.5231447948063,3,101.41965048832226,South
4/15/2023,Home Goods,1504.3276944791462,10,430.0523893113618,West
4/15/2023,Sports,774.7283350659658,13,99.08557857666482,East
4/15/2023,Books,1008.7140317145232,3,120.49702240008045,West
4/16/2023,Electronics,0,4,153.21088839887733,West
4/16/2023,Clothing,1307.2187577434388,19,326.1206279764564,South
4/16/2023,Home Goods,1177.758084760355,19,138.4634575622339,North
4/16/2023,Sports,0,19,270.57738754968693,West
4/16/2023,Books,851.8720172918631,17,196.1058876310688,South
4/17/2023,Electronics,825.2089377101645,15,329.6744805736652,West
4/17/2023,Clothing,948.6252473688743,13,144.23279824612177,South
4/17/2023,Home Goods,1366.310108657606,15,304.6481691798265,South
4/17/2023,Sports,0,11,378.22584097563805,South
4/17/2023,Books,623.9955420634342,10,125.0196200898014,North
4/18/2023,Electronics,1104.5933033002661,11,118.47594844685028,South
4/18/2023,Clothing,1503.9375055251874,13,503.48004969924386,East
4/18/2023,Home Goods,1220.4680510423016,10,434.2649964502913,South
4/18/2023,Sports,1154.080031970915,10,439.94221912409773,West
4/18/2023,Books,840.1897481014266,6,243.10990662075662,South
4/19/2023,Electronics,991.7455284848091,1,331.3063979251526,West
4/19/2023,Clothing,1531.6754790009231,6,179.4879747020759,South
4/19/2023,Home Goods,700.4843682435126,4,72.86493591709306,West
4/19/2023,Sports,1090.5375699458398,12,123.64348389728605,South
4/19/2023,Books,736.6052239730317,14,128.8056327268325,West
4/20/2023,Electronics,751.9358938,16,246.49923273650555,South
4/20/2023,Clothing,855.9392877558944,9,210.79333084851578,West
4/20/2023,Home Goods,0,11,144.24512485193353,South
4/20/2023,Sports,415.63400882095834,18,92.82299487737562,East
4/20/2023,Books,1235.1156345443696,6,456.93103357725266,South
4/21/2023,Electronics,0,15,403.06894183964613,North
4/21/2023,Clothing,1506.968036987887,10,524.9681578318706,West
4/21/2023,Home Goods,1265.382036958808,18,181.5690633,East
4/21/2023,Sports,724.2459583837849,5,195.25604144604793,East
4/21/2023,Books,1092.1193549710729,12,223.7227375896282,North
4/22/2023,Electronics,0,1,139.6432768857956,West
4/22/2023,Clothing,753.0645815955761,1,193.55060546507698,North
4/22/2023,Home Goods,950.7461765138485,2,210.29874404547988,East
4/22/2023,Sports,1052.9324665831675,17,298.89599010199447,South
4/22/2023,Books,0,6,315.0889356956097,South
4/23/2023,Electronics,1130.9679412473004,2,405.56066187876155,East
4/23/2023,Clothing,1271.1804523258586,7,335.1207443722685,West
4/23/2023,Home Goods,909.3250972235439,10,357.7453570381789,East
4/23/2023,Sports,1067.0533318987495,17,171.16510158545256,East
4/23/2023,Books,1038.5355212793258,4,339.6275479597111,South
4/24/2023,Electronics,1319.7582996284912,15,213.09395856250808,North
4/24/2023,Clothing,707.7891330646369,14,121.48412233632153,North
4/24/2023,Home Goods,1137.8491918212076,8,450.0158244397639,South
4/24/2023,Sports,1548.5780839194992,3,577.2573536681462,North
4/24/2023,Books,1605.689833335959,10,400.3687282510365,South
4/25/2023,Electronics,758.9908611819187,18,97.16782524542772,North
4/25/2023,Clothing,361.0069373251158,19,57.285585104769396,West
4/25/2023,Home Goods,450.7694654815401,9,123.18538238933394,North
4/25/2023,Sports,1060.1955411867061,8,359.8030644010232,East
4/25/2023,Books,172.12078021813477,6,58.17310678811056,East
4/26/2023,Electronics,1319.0124548712793,16,471.0902802987273,East
4/26/2023,Clothing,1763.1003685904584,8,649.1681130283318,West
4/26/2023,Home Goods,1054.842072761601,16,153.61800649319008,West
4/26/2023,Sports,742.1979148902068,1,167.23818981116167,East
4/26/2023,Books,1342.7155431922376,13,264.38520132872003,West
4/27/2023,Electronics,943.8567204986354,5,252.88442120168222,North
4/27/2023,Clothing,1295.718998703959,4,409.19594645746554,South
4/27/2023,Home Goods,842.801028,3,131.6653965377574,North
4/27/2023,Sports,622.8366175427387,9,215.32648631215312,South
4/27/2023,Books,1085.7954822167378,11,402.16648921339834,West
4/28/2023,Electronics,871.3471193108687,12,169.23150263270637,West
4/28/2023,Clothing,1389.0983639683327,16,435.6270896260341,West
4/28/2023,Home Goods,993.1395813103354,1,170.78250090392172,West
4/28/2023,Sports,1074.7595628206968,18,348.91843624506186,North
4/28/2023,Books,1126.4420349627708,16,307.71571191888955,North
4/29/2023,Electronics,969.0930395808352,15,170.7468889,North
4/29/2023,Clothing,1367.5397044503623,16,180.38275083722792,East
4/29/2023,Home Goods,860.6148108104821,7,129.21236641085235,West
4/29/2023,Sports,1060.3478967618519,1,372.30122867254283,East
4/29/2023,Books,932.7234523727291,15,178.7034737617217,East
4/30/2023,Electronics,821.7469753810127,3,270.31086323950376,North
4/30/2023,Clothing,1154.1723548976745,12,196.01187237675393,North
4/30/2023,Home Goods,1053.8745345818793,3,124.07071722904351,East
4/30/2023,Sports,1122.9455970785539,2,262.90027607795065,South
4/30/2023,Books,927.6227036144372,14,333.3589202350665,West
5/1/2023,Electronics,928.5164618,14,226.29897816170123,North
5/1/2023,Clothing,695.8786025752408,8,224.05289393721026,South
5/1/2023,Home Goods,0,13,451.93708782713367,East
5/1/2023,Sports,1265.4253164289942,9,242.23445703622352,East
5/1/2023,Books,1659.8579893484002,14,274.7611976331053,North
5/2/2023,Electronics,0,4,149.54357961277765,South
5/2/2023,Clothing,1025.752119017951,14,286.70514913639806,East
5/2/2023,Home Goods,825.9915992534682,9,156.91835989344688,South
5/2/2023,Sports,803.3090861059441,8,291.7446121020708,North
5/2/2023,Books,1044.6252688705645,14,211.14149057730154,West
5/3/2023,Electronics,0,12,335.3873913474823,West
5/3/2023,Clothing,805.2006064238817,14,287.22216474414824,East
5/3/2023,Home Goods,632.2199905047391,5,176.82785507617558,North
5/3/2023,Sports,0,9,460.8251867,West
5/3/2023,Books,844.626205,12,202.14436503285256,East
5/4/2023,Electronics,1072.3145431324494,9,216.86994373699957,West
5/4/2023,Clothing,1631.5607203624031,19,381.08989234561886,North
5/4/2023,Home Goods,666.0836718808864,19,114.05353412084024,East
5/4/2023,Sports,891.1786259546656,12,219.497403,South
5/4/2023,Books,849.2201618181302,12,327.0850564689371,South
5/5/2023,Electronics,1105.962218352353,8,320.98475219737657,South
5/5/2023,Clothing,994.0644054355104,18,207.3180245,West
5/5/2023,Home Goods,1241.9692530042998,19,227.3353830209711,North
5/5/2023,Sports,1061.814855363854,13,259.73299245600145,West
5/5/2023,Books,244.77006928074127,17,62.409462344051214,South
5/6/2023,Electronics,565.0179461451243,17,57.800889410508766,South
5/6/2023,Clothing,1089.3763195779409,1,219.68166206572624,North
5/6/2023,Home Goods,1086.619718415988,17,179.8931002447016,South
5/6/2023,Sports,1113.205210828969,9,384.0609770737602,North
5/6/2023,Books,945.8530633205098,9,326.7562915514909,North
5/7/2023,Electronics,1031.0632415918178,9,112.28326843280172,West
5/7/2023,Clothing,351.3342337,11,39.861001557879455,East
5/7/2023,Home Goods,880.2664443,1,190.9841093949178,East
5/7/2023,Sports,804.1309682765313,12,293.2485249224944,North
5/7/2023,Books,1231.6064686010268,16,232.79615151905907,South
5/8/2023,Electronics,1459.3971233738407,7,563.6336729376711,North
5/8/2023,Clothing,1043.4602993972667,18,184.70110083751192,West
5/8/2023,Home Goods,815.5681404529245,1,193.1844024099741,South
5/8/2023,Sports,1058.0187349485223,8,344.23000785386125,North
5/8/2023,Books,754.4149961,12,93.58820112,East
5/9/2023,Electronics,842.1116406319079,9,247.52610785763406,East
5/9/2023,Clothing,1451.745486291897,11,405.9192464523903,South
5/9/2023,Home Goods,1212.4643269769672,7,439.0449458300652,West
5/9/2023,Sports,1069.9648393790505,6,145.69446393085522,South
5/9/2023,Books,1384.6296762875663,8,479.08711399153174,North
5/10/2023,Electronics,1035.060814702334,12,195.12160404069263,North
5/10/2023,Clothing,944.1632956743491,5,129.2568885,North
5/10/2023,Home Goods,769.3941057789873,6,272.12031438952766,South
5/10/2023,Sports,911.2069469782797,13,166.39946641240007,North
5/10/2023,Books,1325.0818239490557,6,446.14915082788025,West
5/11/2023,Electronics,831.4343009357714,3,297.0454529102538,East
5/11/2023,Clothing,601.4184341213311,9,137.90258034729607,West
5/11/2023,Home Goods,918.2716896267126,1,236.67881604099722,South
5/11/2023,Sports,977.5267466034944,5,287.1212606555029,North
5/11/2023,Books,907.5897147442777,19,97.68780902055016,West
5/12/2023,Electronics,1233.8981596808019,18,359.15159518923394,East
5/12/2023,Clothing,1382.0920996454938,11,267.2485823241224,South
5/12/2023,Home Goods,850.5196350698951,5,220.56151762381936,West
5/12/2023,Sports,1567.4163548651018,13,613.8121208,South
5/12/2023,Books,861.3711944045805,3,335.2501670591927,West
5/13/2023,Electronics,965.7136133194343,11,208.97659009246087,South
5/13/2023,Clothing,952.8107724397291,19,101.95611592613665,East
5/13/2023,Home Goods,987.8284519764474,10,365.52117839640584,North
5/13/2023,Sports,646.4010731586251,5,250.01219438263894,North
5/13/2023,Books,212.86352933522028,18,74.07910683011441,North
5/14/2023,Electronics,633.7989850954261,13,178.77137146020317,South
5/14/2023,Clothing,538.1000442180041,16,178.68239794352885,North
5/14/2023,Home Goods,554.1168910149119,5,134.85184507182603,North
5/14/2023,Sports,1471.8443922751544,19,304.4593934231939,South
5/14/2023,Books,1075.1357223183331,13,170.28768400865067,North
5/15/2023,Electronics,1609.9881308399372,12,562.2184057927228,West
5/15/2023,Clothing,1025.6060856663428,19,153.40258432920987,East
5/15/2023,Home Goods,948.4411040610125,15,327.23786377171587,West
5/15/2023,Sports,667.5506406427595,19,223.44021323302587,East
5/15/2023,Books,1087.5585286000046,19,174.43746279181977,North
5/16/2023,Electronics,1269.8394913444738,8,142.01613108690842,North
5/16/2023,Clothing,1157.1280652337039,2,366.3964679827803,North
5/16/2023,Home Goods,1081.4264481402827,15,390.3849423068431,North
5/16/2023,Sports,1098.0396729669342,5,371.42641214847384,West
5/16/2023,Books,1488.7028810047805,9,540.5884705596585,West
5/17/2023,Electronics,727.1905691078161,6,201.15506009989727,South
5/17/2023,Clothing,1008.6627169447031,4,187.34403696692283,North
5/17/2023,Home Goods,455.53808668773263,11,171.10940434174438,East
5/17/2023,Sports,1580.916790770673,18,502.28088169000495,North
5/17/2023,Books,983.5317998,19,276.01354067308256,East
5/18/2023,Electronics,1085.6662224572972,4,371.2726635530352,East
5/18/2023,Clothing,940.7984739078022,13,218.02529058255672,North
5/18/2023,Home Goods,954.6180149039465,1,351.2298011345363,East
5/18/2023,Sports,669.3159034410552,5,169.4237651011658,South
5/18/2023,Books,745.0241362934062,16,244.94822971858866,South
5/19/2023,Electronics,1337.233815995804,10,187.65474193027416,South
5/19/2023,Clothing,1284.2579386368575,16,444.27534560229776,North
5/19/2023,Home Goods,731.6950261973791,15,290.60278423897375,South
5/19/2023,Sports,794.8121494602709,8,316.6488623728393,West
5/19/2023,Books,1217.5287360543991,1,146.96650850571962,North
5/20/2023,Electronics,1154.8534861344874,8,440.14620092574614,West
5/20/2023,Clothing,1356.6740114423928,4,420.5828926409061,East
5/20/2023,Home Goods,1212.4911541603192,8,266.4207497149646,South
5/20/2023,Sports,951.0799108168708,6,182.4563135401303,West
5/20/2023,Books,776.5292065580653,3,224.90378478977806,North
5/21/2023,Electronics,1009.0572361630465,16,307.2827443853614,North
5/21/2023,Clothing,1182.582232707022,2,400.1322132279937,West
5/21/2023,Home Goods,650.1973332774324,13,195.0958231960662,East
5/21/2023,Sports,978.5663028703658,2,180.35109036314847,West
5/21/2023,Books,763.3177693722789,7,185.4336222359461,North
5/22/2023,Electronics,858.7513070458521,17,250.8780222096033,North
5/22/2023,Clothing,1444.371564576641,17,456.3310487529049,West
5/22/2023,Home Goods,856.4267666,10,236.16776259575144,West
5/22/2023,Sports,1615.6498444027973,18,278.82804893764757,West
5/22/2023,Books,1245.456140831772,14,431.8749172972563,West
5/23/2023,Electronics,1157.131332949868,4,165.3110088,East
5/23/2023,Clothing,478.5458582990369,8,86.81913630478854,East
5/23/2023,Home Goods,1166.8652736992508,9,378.75696517661754,East
5/23/2023,Sports,1243.671934281766,17,315.07028300705855,South
5/23/2023,Books,1208.1635334941961,17,143.53814778104592,South
5/24/2023,Electronics,1478.8239206599446,8,149.57708996676956,North
5/24/2023,Clothing,1055.470245078693,2,204.76584551841609,West
5/24/2023,Home Goods,684.1104764799079,18,251.4527710316796,North
5/24/2023,Sports,436.13181159699343,12,131.94819854497226,North
5/24/2023,Books,643.2781402588457,1,243.83540865688607,North
5/25/2023,Electronics,1156.673104374403,13,179.10177461525328,West
5/25/2023,Clothing,755.0788041696875,12,104.86549183424889,West
5/25/2023,Home Goods,683.3838948722537,19,198.38765808605373,North
5/25/2023,Sports,1317.5453630590973,10,173.18135032053405,South
5/25/2023,Books,1000.1583876569792,9,242.8287742933085,West
5/26/2023,Electronics,1180.3620246787345,18,342.6912530585377,East
5/26/2023,Clothing,847.5579407058067,9,132.05537531319615,North
5/26/2023,Home Goods,955.6659043547586,13,214.77563879235203,South
5/26/2023,Sports,1186.6621432130205,11,378.72192751270313,South
5/26/2023,Books,658.3500646657692,1,223.09652074007167,East
5/27/2023,Electronics,533.8723701951807,8,157.75497605134515,South
5/27/2023,Clothing,1245.3668974075085,3,242.45824349261179,West
5/27/2023,Home Goods,1041.489606935743,1,382.2938626487296,West
5/27/2023,Sports,898.0256482692349,11,188.88693985064154,North
5/27/2023,Books,1154.3202809711313,12,150.0155172071952,South
5/28/2023,Electronics,1176.916627822415,14,203.09657752432378,South
5/28/2023,Clothing,931.4200253979944,3,206.11107253668314,North
5/28/2023,Home Goods,701.6951876174463,12,195.44982844575284,West
5/28/2023,Sports,1185.1090510962088,6,389.5367051840977,East
5/28/2023,Books,1110.216607189189,16,368.45474028856125,West
5/29/2023,Electronics,771.0553530568857,15,263.81401465609855,South
5/29/2023,Clothing,1040.7261639752994,5,186.9923172863408,West
5/29/2023,Home Goods,638.1186072151595,7,130.44974324860078,South
5/29/2023,Sports,615.9194771911182,12,61.84206505,East
5/29/2023,Books,1177.306466967963,4,416.9057036,North
5/30/2023,Electronics,1597.3757804930565,11,557.3706316174549,East
5/30/2023,Clothing,933.0393236095584,4,345.0720573002878,North
5/30/2023,Home Goods,1446.9590315806247,9,551.6003622913038,South
5/30/2023,Sports,1501.4448673546276,12,176.19956225368085,South
5/30/2023,Books,967.7322604423275,8,370.4646469315026,North
5/31/2023,Electronics,1637.9306766919626,11,636.8774122975478,West
5/31/2023,Clothing,1129.8930048183195,9,182.4713509108964,South
5/31/2023,Home Goods,887.4410859028189,10,172.6464377783373,East
5/31/2023,Sports,904.6854709731298,11,356.89479698385003,West
5/31/2023,Books,610.5619344836109,11,108.66261952088914,North
6/1/2023,Electronics,1473.4320423734544,15,552.8991161457553,West
6/1/2023,Clothing,1090.3133428823355,9,334.7261103402078,South
6/1/2023,Home Goods,1523.5049289963365,17,577.6857091,West
6/1/2023,Sports,749.4571295109931,1,290.3248799394524,East
6/1/2023,Books,1626.861616508432,2,280.74423629575654,North
6/2/2023,Electronics,1196.3962488724023,18,315.9178718239451,South
6/2/2023,Clothing,1055.3958327713801,13,250.7402908277475,East
6/2/2023,Home Goods,939.7752509341408,12,347.06125732535895,West
6/2/2023,Sports,630.3573010555502,1,88.94323799565046,East
6/2/2023,Books,1134.3585243255382,12,440.34447194369125,West
6/3/2023,Electronics,1111.3282153941766,4,428.33805950608814,West
6/3/2023,Clothing,1164.0085971297626,12,207.03351979238366,North
6/3/2023,Home Goods,966.2128512211642,18,268.6731462458678,East
6/3/2023,Sports,753.2705268235411,17,292.2996084481132,North
6/3/2023,Books,1395.0876510060111,16,548.5378232014409,East
6/4/2023,Electronics,1314.995287771415,4,229.07493371053795,North
6/4/2023,Clothing,904.6658186991791,11,271.3817823065104,East
6/4/2023,Home Goods,1091.804319405369,5,112.14090381501181,North
6/4/2023,Sports,1316.3998936129558,10,449.45306661287407,North
6/4/2023,Books,791.2985866455393,2,201.31038430389648,West
6/5/2023,Electronics,674.7425826933026,5,117.23128220212854,North
6/5/2023,Clothing,1629.9165367499545,10,603.7454182240672,South
6/5/2023,Home Goods,925.8922898,2,368.4833771461194,West
6/5/2023,Sports,129.54289519192628,3,28.206340424974336,North
6/5/2023,Books,1600.1102534524243,3,187.71033956899575,East
6/6/2023,Electronics,440.0380145918151,18,175.01750184321156,North
6/6/2023,Clothing,1302.2541069510767,18,386.7555644414407,South
6/6/2023,Home Goods,1146.1493320660575,5,126.99981656456387,North
6/6/2023,Sports,1197.257324045533,2,363.8045705992574,North
6/6/2023,Books,1031.7683359345704,11,277.54299214386936,North
6/7/2023,Electronics,1175.3238941417453,3,232.59839604950164,East
6/7/2023,Clothing,730.3647855030615,15,271.0582901,South
6/7/2023,Home Goods,600.9059123,8,132.36907389263138,South
6/7/2023,Sports,961.7352638867397,15,253.27464623399743,North
6/7/2023,Books,1453.3464790742041,8,226.4906333961637,East
6/8/2023,Electronics,870.9702388714163,14,105.69004847769719,West
6/8/2023,Clothing,1025.9065946501112,15,373.275059,North
6/8/2023,Home Goods,1379.6888606756895,8,157.68791972568826,West
6/8/2023,Sports,889.3612189966493,2,295.42077613457997,West
6/8/2023,Books,714.3463579781951,17,186.96470490367506,West
6/9/2023,Electronics,1126.796519650481,13,125.38014413533685,South
6/9/2023,Clothing,1500.7686263920905,6,174.6749496767854,South
6/9/2023,Home Goods,1730.3225899713045,8,290.4131896,South
6/9/2023,Sports,991.5729059775933,19,114.59636143451348,West
6/9/2023,Books,933.9628959,12,156.24082694629593,East
6/10/2023,Electronics,674.8567450039492,13,153.04992377246603,South
6/10/2023,Clothing,1544.0023615736645,5,484.48694252092963,East
6/10/2023,Home Goods,815.0184837863509,16,302.0312278647717,South
6/10/2023,Sports,887.1470191654935,4,350.8289608097952,West
6/10/2023,Books,1076.1583627043756,8,321.02264154295256,East
6/11/2023,Electronics,1470.6803487032487,10,460.0232958784973,East
6/11/2023,Clothing,1039.9771701583834,17,401.0843924317225,South
6/11/2023,Home Goods,475.23398709693697,17,133.2870532636792,West
6/11/2023,Sports,722.6508372233191,5,94.49005790074996,North
6/11/2023,Books,1099.0500523578903,19,231.6624201878348,North
6/12/2023,Electronics,638.2713614633384,15,200.60740644236478,East
6/12/2023,Clothing,945.6981584021158,6,355.8646625900527,East
6/12/2023,Home Goods,938.5228624677674,9,148.82361711377467,North
6/12/2023,Sports,979.6366684,6,196.59655902594224,West
6/12/2023,Books,1221.2119405782473,13,469.1007235027672,North
6/13/2023,Electronics,1342.3398194593753,17,287.4692041362923,East
6/13/2023,Clothing,269.4808930681529,4,58.02099101783375,East
6/13/2023,Home Goods,1043.2279142822435,11,366.9024211133153,West
6/13/2023,Sports,1145.8383070261948,2,265.03056529147153,West
6/13/2023,Books,1374.3687874323762,19,428.60783931194607,North
6/14/2023,Electronics,1545.7669549899165,6,209.52516727989266,West
6/14/2023,Clothing,1011.9809191644072,3,390.3616563823327,West
6/14/2023,Home Goods,856.3487631974788,2,309.5051754,East
6/14/2023,Sports,741.1672707870639,5,89.87948183,South
6/14/2023,Books,1333.4735971395903,16,526.1509566937541,East
6/15/2023,Electronics,1580.411799530017,18,275.3915319810951,West
6/15/2023,Clothing,1020.9240546523147,11,160.7223425897157,West
6/15/2023,Home Goods,808.0706417667601,17,307.46952935196555,North
6/15/2023,Sports,811.2209818921634,1,150.66604278720268,West
6/15/2023,Books,1460.1183129749497,9,446.26058122018344,North
6/16/2023,Electronics,1049.4231362393155,7,304.00176982149975,South
6/16/2023,Clothing,987.8444949892624,19,331.50149126178314,North
6/16/2023,Home Goods,911.7205384619331,18,348.62528085132624,North
6/16/2023,Sports,841.5889006441134,8,101.20170828070604,North
6/16/2023,Books,1116.4510773003972,9,358.7888536027548,South
6/17/2023,Electronics,1011.6181061108836,9,163.20654648040716,North
6/17/2023,Clothing,551.0412234729763,10,140.5358904480092,East
6/17/2023,Home Goods,804.9928196779306,16,232.8120872,West
6/17/2023,Sports,1062.1801988196833,11,295.93179289143336,East
6/17/2023,Books,1020.8033011108752,15,393.4451195,East
6/18/2023,Electronics,1529.712779935121,19,439.1723298959756,East
6/18/2023,Clothing,811.6350356674632,2,146.27335989205858,South
6/18/2023,Home Goods,728.5256043831969,10,171.35355140098096,West
6/18/2023,Sports,1436.5181747445308,16,395.13887434272374,East
6/18/2023,Books,1196.6804282648523,4,459.5493600807341,South
6/19/2023,Electronics,539.0429155168649,10,152.9143171423752,East
6/19/2023,Clothing,1165.442882571857,4,361.6857332581347,North
6/19/2023,Home Goods,1102.176764920149,13,245.17426956285874,North
6/19/2023,Sports,1186.3655640817142,9,278.8863962198206,North
6/19/2023,Books,951.1361267621677,10,208.97468461533776,North
6/20/2023,Electronics,1427.3386039397903,6,561.0897831104835,North
6/20/2023,Clothing,1209.2870112197315,10,123.94706054280573,South
6/20/2023,Home Goods,1218.4146587289524,15,216.4068830287038,North
6/20/2023,Sports,903.1526608760174,9,209.0938344484603,East
6/20/2023,Books,1524.8751712616263,9,263.2035553241432,West
6/21/2023,Electronics,1414.436223607146,13,180.2238509998032,North
6/21/2023,Clothing,708.0653919336039,1,213.73768171743563,South
6/21/2023,Home Goods,436.7671344291673,16,87.31431942994541,South
6/21/2023,Sports,1149.9055330908802,13,386.40373486234546,East
6/21/2023,Books,1141.6006812757823,10,290.06168432130886,East
6/22/2023,Electronics,1046.3010061193231,19,346.55870627556203,North
6/22/2023,Clothing,1513.581158745109,9,244.9961495567095,East
6/22/2023,Home Goods,484.66177125752176,1,178.6481835629932,North
6/22/2023,Sports,1085.4605930471253,18,364.94933600957256,North
6/22/2023,Books,1299.7989133719261,6,296.71861600838787,West
6/23/2023,Electronics,928.8769027343266,18,273.82984319220077,North
6/23/2023,Clothing,881.0692511705755,11,246.3942055815381,North
6/23/2023,Home Goods,1418.9885438521935,4,393.1588688479794,East
6/23/2023,Sports,995.8486761717288,4,162.3321025190724,North
6/23/2023,Books,793.0816677807478,3,176.7789474539532,South
6/24/2023,Electronics,1221.1873949641156,16,311.3140254997984,North
6/24/2023,Clothing,952.4149968846035,10,364.54578538308436,South
6/24/2023,Home Goods,1040.7155771643995,19,138.55000585660773,North
6/24/2023,Sports,1049.4730430279672,1,202.4874936,West
6/24/2023,Books,1560.884599151355,13,300.2185919211731,West
6/25/2023,Electronics,404.30135308020544,5,80.06087086350396,South
6/25/2023,Clothing,576.9576985,16,209.37554284112602,North
6/25/2023,Home Goods,765.8379705312024,9,94.42187334723504,North
6/25/2023,Sports,579.7978026644311,5,175.72641382109484,North
6/25/2023,Books,1004.299617953247,12,359.16695309409585,East
6/26/2023,Electronics,936.1575215555185,9,138.65393649644275,North
6/26/2023,Clothing,988.7878420604161,13,313.0292371047132,West
6/26/2023,Home Goods,874.7899559184747,17,281.8466904348603,North
6/26/2023,Sports,911.4730257,2,236.58806703136054,West
6/26/2023,Books,626.2847870660846,1,127.49215911351835,South
6/27/2023,Electronics,1016.4802332999546,11,324.99328818306634,East
6/27/2023,Clothing,787.1260435752482,19,131.22051657272203,North
6/27/2023,Home Goods,622.4485267973996,10,175.7332813547567,South
6/27/2023,Sports,847.4831886225795,19,170.09169797058968,South
